"index","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","feature22","feature23","feature24","feature25","feature26","feature27","feature28","feature29","feature30","feature31","feature32","feature33","feature34","feature35","feature36","feature37","feature38","feature39","feature40","feature41","feature42","feature43","feature44","feature45","feature46","feature47","feature48","feature49","feature50","feature51","feature52","feature53","feature54","feature55","feature56","feature57","feature58","feature59","feature60","feature61","feature62","feature63","feature64","feature65","feature66","feature67","feature68","feature69","feature70","feature71","feature72","feature73","feature74","feature75","feature76","feature77","feature78","feature79","feature80","feature81","feature82","feature83","feature84","feature85","feature86","feature87","feature88","feature89","feature90","feature91","feature92","feature93","feature94","feature95","feature96","feature97","feature98","feature99","feature100","feature101","feature102","feature103","feature104","feature105","feature106","feature107","feature108","feature109","feature110","feature111","feature112","feature113","feature114","feature115","feature116"
43,-0.550844,-0.306265,-0.619154,-0.76814,0.70803,0.196028,0.185667,-0.28824,-0.518384,-0.205522,0.813796,1.269601,-0.390942,-0.447036,0.236977,0.903414,0.338079,-0.460718,-0.460718,-0.460718,-0.460718,-0.460718,-0.460718,-0.460718,-0.460718,-0.460718,-0.460718,-0.460718,-0.460718,-0.733866,-0.393611,-0.784625,-0.73604,-0.45258,-1.127079,-1.120886,-0.927926,-0.777626,0.117178,-0.629892,-0.637825,-0.351332,-0.390164,-0.910302,-0.729341,-0.961728,-0.541406,-0.541406,-0.541406,-0.541406,-0.541406,-0.541406,-0.541406,-0.541406,-0.541406,-0.541406,-0.541406,-0.541406,-0.597286,0.441524,0.267533,-0.696374,0.050445,-0.234369,-1.546133,-0.829281,-1.243915,-0.874347,-0.723194,-0.32476,-0.647488,-0.944811,-0.401555,-0.878499,-0.633549,-0.510091,-0.510091,-0.510091,-0.510091,-0.510091,-0.510091,-0.510091,-0.510091,-0.510091,-0.510091,-0.510091,-0.510091,-0.706554,0.44422,-0.272202,0.151753,0.772109,0.423224,-1.365972,-0.379476,-0.787717,0.30115,-0.898918,-1.099341,-0.407776,-0.510196,-0.735693,-0.960136,-1.035955,-0.562277,-0.562277,-0.562277,-0.562277,-0.562277,-0.562277,-0.562277,-0.562277,-0.562277,-0.562277,-0.562277,-0.562277
1012,0.560338,0.542086,-0.208668,-1.042215,0.669984,-0.860098,-0.831156,0.231834,-2.815122,-0.37366,-1.112637,-0.809434,-0.698305,-1.31613,0.558915,-1.742877,0.709734,0.526369,0.526369,0.526369,0.526369,0.526369,0.526369,0.526369,0.526369,0.526369,0.526369,0.526369,0.526369,-0.551523,-0.801867,-0.795879,-1.276083,-1.264671,-1.353041,-0.658415,0.215927,-0.115216,-1.003997,-1.026815,-1.047239,-0.456442,-1.108343,-1.135778,-1.161416,-0.819362,0.080876,0.080876,0.080876,0.080876,0.080876,0.080876,0.080876,0.080876,0.080876,0.080876,0.080876,0.080876,-0.186852,-0.819339,-0.885199,0.488459,-0.381198,0.019747,1.277661,5.599964,1.401846,0.45557,0.467535,0.258661,1.956757,-0.140876,-0.784474,0.305875,-0.800125,0.797931,0.797931,0.797931,0.797931,0.797931,0.797931,0.797931,0.797931,0.797931,0.797931,0.797931,0.797931,-0.663375,-1.615725,-0.629348,0.061224,-0.551098,-0.64516,1.473843,2.747439,2.634394,-0.21379,0.095484,0.158753,0.306493,-0.368368,-0.518911,-0.619204,-0.20704,0.238222,0.238222,0.238222,0.238222,0.238222,0.238222,0.238222,0.238222,0.238222,0.238222,0.238222,0.238222
178,-0.89917,-1.032064,-1.059638,3.141208,0.395047,1.88335,-0.07557,1.972848,0.121429,0.223287,-0.034621,1.019943,0.100979,-0.509612,-0.611272,-1.098896,-1.516933,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,-0.356146,-0.593271,-0.878109,3.089673,0.124724,1.76143,1.047062,0.238575,0.450715,0.024859,0.201446,-0.857178,-0.676945,-0.7015,-0.972317,-0.500141,-0.80641,0.217097,0.217097,0.217097,0.217097,0.217097,0.217097,0.217097,0.217097,0.217097,0.217097,0.217097,0.217097,-0.110078,-0.748594,-1.512716,0.531895,-0.910982,0.618953,0.830305,0.752035,0.253874,-0.290702,-0.033219,-0.614536,-0.767667,-0.399984,-0.150939,-0.295446,-0.6816,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,0.05418,1.845205,0.827076,-1.098346,-1.730254,-1.120525,0.29263,0.673573,0.26418,0.439683,0.462625,0.508853,0.683644,0.1971,0.029937,0.031413,1.263842,0.407288,-0.198785,-0.198785,-0.198785,-0.198785,-0.198785,-0.198785,-0.198785,-0.198785,-0.198785,-0.198785,-0.198785,-0.198785
652,-0.927639,-0.761391,-0.708442,-0.266728,0.852083,0.052815,1.399151,1.062919,0.891398,0.375951,0.430084,-0.10183,-0.464985,-0.758955,0.029238,-0.528151,0.312493,-0.108773,-0.108773,-0.108773,-0.108773,-0.108773,-0.108773,-0.108773,-0.108773,-0.108773,-0.108773,-0.108773,-0.108773,-0.714864,-0.475721,-0.282921,-0.288995,-0.255008,0.118942,-0.378584,-0.390424,-0.071876,0.163811,0.005859,-0.12607,0.119445,0.055823,-0.013475,-0.416677,-0.382562,-0.199305,-0.199305,-0.199305,-0.199305,-0.199305,-0.199305,-0.199305,-0.199305,-0.199305,-0.199305,-0.199305,-0.199305,-0.768264,0.299384,0.350809,-1.05059,-0.089042,-0.403201,-0.911474,-0.336367,-0.437098,-0.34047,-0.808244,-0.746045,-0.378771,-0.899263,-0.579651,-1.184391,-0.618486,-0.452984,-0.452984,-0.452984,-0.452984,-0.452984,-0.452984,-0.452984,-0.452984,-0.452984,-0.452984,-0.452984,-0.452984,-0.825471,0.539256,0.574658,0.083018,0.0347,-0.769422,-0.720791,-0.982196,-0.922364,0.068081,-0.65729,-0.331591,-0.113848,0.104497,-0.463936,-0.630623,-0.670829,-0.527561,-0.527561,-0.527561,-0.527561,-0.527561,-0.527561,-0.527561,-0.527561,-0.527561,-0.527561,-0.527561,-0.527561
973,-0.883178,-1.261174,-0.860416,0.030787,0.674086,0.083019,0.992266,0.601504,0.602525,0.901641,0.983679,0.38584,-0.098065,0.015819,0.293946,-0.300872,0.65331,-0.210355,-0.210355,-0.210355,-0.210355,-0.210355,-0.210355,-0.210355,-0.210355,-0.210355,-0.210355,-0.210355,-0.210355,-0.583558,-1.00853,0.118151,-0.820608,-1.404057,-1.205483,-0.606812,-0.766812,-0.933353,-0.917985,-1.014042,-0.635202,-0.546167,-0.46543,-0.597409,-0.377806,-0.329815,-0.216333,-0.216333,-0.216333,-0.216333,-0.216333,-0.216333,-0.216333,-0.216333,-0.216333,-0.216333,-0.216333,-0.216333,-0.846961,-1.263057,-1.279084,0.222516,-1.874057,-1.578336,-1.406499,-1.18384,-1.411008,-1.181691,-1.076255,-1.549771,-0.922244,-1.175067,-1.107,-1.066657,-1.008793,-0.42579,-0.42579,-0.42579,-0.42579,-0.42579,-0.42579,-0.42579,-0.42579,-0.42579,-0.42579,-0.42579,-0.42579,-0.829812,-1.235694,0.618951,0.011265,-1.349204,-1.392212,-1.250337,-0.794879,-1.475411,-1.27116,-1.579654,-1.338238,-1.347791,-1.32583,-1.053383,-0.847993,-1.087896,-0.427499,-0.427499,-0.427499,-0.427499,-0.427499,-0.427499,-0.427499,-0.427499,-0.427499,-0.427499,-0.427499,-0.427499
342,-0.259791,-0.493218,1.222224,2.26123,1.024832,-1.152223,0.662675,1.054789,-0.920112,0.345564,0.298105,0.269127,0.012115,0.267024,0.536604,-0.272232,-0.226944,0.196998,0.196998,0.196998,0.196998,0.196998,0.196998,0.196998,0.196998,0.196998,0.196998,0.196998,0.196998,-0.036832,0.135697,1.759621,1.997078,0.042975,-0.411984,-0.093659,0.039019,0.622379,-0.37153,1.227316,-0.638704,-0.151788,-0.688531,-0.122386,0.922806,0.667941,-0.010454,-0.010454,-0.010454,-0.010454,-0.010454,-0.010454,-0.010454,-0.010454,-0.010454,-0.010454,-0.010454,-0.010454,-0.349495,-0.350029,0.828542,0.121631,-0.307244,-0.926393,-0.940203,-0.887983,-0.431863,-0.892104,-0.295103,-1.335483,-0.750705,-1.091169,-0.535523,-0.228258,-0.246483,-0.036919,-0.036919,-0.036919,-0.036919,-0.036919,-0.036919,-0.036919,-0.036919,-0.036919,-0.036919,-0.036919,-0.036919,-0.68426,0.194368,1.533993,-1.37853,-0.225781,-0.479582,-0.497216,-0.089012,-0.614723,-1.159405,0.463079,-1.340402,-0.769078,-1.006522,-0.78557,0.028891,-0.281822,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838,-0.249838
604,-0.925398,-0.968024,0.893721,0.695994,-0.094624,0.093887,0.593631,0.83041,1.119373,0.997446,0.693745,0.763474,0.485045,-0.143987,-0.241243,-0.23839,0.597403,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.430962,-0.337936,-0.374351,2.224205,0.225487,-0.433373,0.292662,0.843104,0.033606,-0.10047,-0.253305,-0.270627,-0.286803,-0.383598,-0.432636,0.101955,-0.03335,0.447386,-0.326238,-0.326238,-0.326238,-0.326238,-0.326238,-0.326238,-0.326238,-0.326238,-0.326238,-0.326238,-0.326238,-0.326238,-0.410802,-0.132501,1.245728,0.232324,-0.493367,-1.027716,-0.025303,0.046004,-0.579603,-0.577949,0.144347,-0.062068,-0.897022,-0.703297,-0.902532,-0.315232,0.145154,-0.247671,-0.247671,-0.247671,-0.247671,-0.247671,-0.247671,-0.247671,-0.247671,-0.247671,-0.247671,-0.247671,-0.247671,-0.20384,0.380599,0.735874,-0.48933,-0.666261,0.671212,0.297729,-0.74386,-0.400175,-0.464482,-0.673108,-0.382809,-0.698816,-0.428388,-0.473578,-0.638932,0.578573,-0.080344,-0.080344,-0.080344,-0.080344,-0.080344,-0.080344,-0.080344,-0.080344,-0.080344,-0.080344,-0.080344,-0.080344
118,1.121093,0.59372,-0.03511,-0.664638,0.603018,-0.605489,-0.546641,-0.686589,-0.248921,-0.782216,-0.57895,-0.11628,0.658297,-0.163095,-0.548817,-0.369859,-0.897312,-0.446353,-0.446353,-0.446353,-0.446353,-0.446353,-0.446353,-0.446353,-0.446353,-0.446353,-0.446353,-0.446353,-0.446353,0.109457,0.069948,-0.475526,-0.743518,-1.095846,-1.001913,-0.978238,-0.918056,-0.467487,-0.182943,-0.596253,-0.052479,-0.246259,-0.497382,-0.266324,0.27647,0.026736,-0.473295,-0.473295,-0.473295,-0.473295,-0.473295,-0.473295,-0.473295,-0.473295,-0.473295,-0.473295,-0.473295,-0.473295,0.568503,-0.519431,-0.70532,-0.40549,-0.873317,0.366483,-0.194466,-0.723578,-0.818516,-0.936672,-0.773901,-1.275519,-0.755012,-1.060258,-0.977814,-0.562353,-0.64112,-0.378201,-0.378201,-0.378201,-0.378201,-0.378201,-0.378201,-0.378201,-0.378201,-0.378201,-0.378201,-0.378201,-0.378201,0.32275,-0.068591,-0.364055,0.116883,-0.363856,-0.267647,-0.672323,-1.071636,-0.261004,-0.957905,-1.045427,-0.902795,-0.809953,-0.843475,-0.835404,0.260642,-0.739999,-0.26209,-0.26209,-0.26209,-0.26209,-0.26209,-0.26209,-0.26209,-0.26209,-0.26209,-0.26209,-0.26209,-0.26209
78,1.21489,1.291744,0.118239,0.097293,1.855895,-1.238635,-0.43148,0.179811,-0.817091,-0.402762,-0.65789,0.09204,0.548485,-2.02491,-1.01145,-0.740422,0.067842,2.863774,2.863774,2.863774,2.863774,2.863774,2.863774,2.863774,2.863774,2.863774,2.863774,2.863774,2.863774,-0.124472,0.33264,-0.740555,0.071034,-0.449771,-0.812434,0.050089,0.275723,-0.230672,0.284609,1.044315,1.023899,2.053941,1.980098,1.597637,1.2307,0.56532,2.582388,2.582388,2.582388,2.582388,2.582388,2.582388,2.582388,2.582388,2.582388,2.582388,2.582388,2.582388,-0.253327,0.029399,-0.252448,-0.796137,-0.557606,-1.274118,-1.279801,-0.69185,-0.810674,-0.754574,1.155637,-0.351491,1.553008,1.99922,0.72513,1.700497,-0.723904,0.789773,0.789773,0.789773,0.789773,0.789773,0.789773,0.789773,0.789773,0.789773,0.789773,0.789773,0.789773,-0.658154,0.092326,-0.431677,0.132306,0.207099,-0.65822,-0.801925,-0.909373,-0.622561,-0.776784,0.929133,0.234516,1.229419,0.663147,0.716967,0.358478,-0.247142,0.495525,0.495525,0.495525,0.495525,0.495525,0.495525,0.495525,0.495525,0.495525,0.495525,0.495525,0.495525
430,0.499038,0.790316,-0.042799,-0.188925,0.849166,-1.162252,0.094825,0.682868,0.706094,0.328435,-0.250274,-0.507994,0.429865,1.070659,0.077707,-0.119874,-0.495383,-0.054391,-0.054391,-0.054391,-0.054391,-0.054391,-0.054391,-0.054391,-0.054391,-0.054391,-0.054391,-0.054391,-0.054391,1.081163,1.441548,-0.262041,-0.140252,1.381106,0.819952,2.216157,2.45447,2.088497,1.867198,2.023785,1.15197,1.22733,1.493303,0.479606,0.058425,0.401597,0.280564,0.280564,0.280564,0.280564,0.280564,0.280564,0.280564,0.280564,0.280564,0.280564,0.280564,0.280564,0.063825,0.252475,-0.042241,-0.774559,0.005208,-0.384792,0.531458,1.345451,0.651241,-0.013553,0.128079,-0.052679,0.217375,0.48651,0.115623,-0.362851,-0.540174,-0.240872,-0.240872,-0.240872,-0.240872,-0.240872,-0.240872,-0.240872,-0.240872,-0.240872,-0.240872,-0.240872,-0.240872,0.397198,0.348336,-0.41911,-0.03467,0.328221,0.542343,1.416838,1.663512,0.171998,0.620783,0.358546,-0.211401,0.165511,0.204285,0.102354,-0.556735,-0.311173,-0.196743,-0.196743,-0.196743,-0.196743,-0.196743,-0.196743,-0.196743,-0.196743,-0.196743,-0.196743,-0.196743,-0.196743
922,-1.091216,-1.037658,4.64033,2.269985,-1.006717,0.779053,1.468996,1.058274,1.286033,1.270748,1.85467,1.128142,0.248592,-0.102623,-0.021707,-0.135892,-0.621467,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.355842,-0.231625,2.277776,1.834739,0.285045,0.10634,0.627027,-0.61867,-0.978927,-1.566,-1.638716,-1.60014,-1.996448,-1.727069,-0.660161,-1.772398,-1.168493,-0.318499,-0.318499,-0.318499,-0.318499,-0.318499,-0.318499,-0.318499,-0.318499,-0.318499,-0.318499,-0.318499,-0.318499,1.041367,0.652682,1.940339,1.46956,-0.395212,-0.195341,0.886333,0.599968,0.766287,0.059398,0.63083,-0.26345,0.194488,-0.435213,-0.237874,-0.664894,-0.546129,-0.220477,-0.220477,-0.220477,-0.220477,-0.220477,-0.220477,-0.220477,-0.220477,-0.220477,-0.220477,-0.220477,-0.220477,2.205828,2.313019,1.113082,-0.532918,-0.12063,0.598762,0.575738,-0.238189,-0.132248,1.388644,1.072843,1.234668,1.009047,0.379093,1.729312,0.30174,0.653149,0.538409,0.538409,0.538409,0.538409,0.538409,0.538409,0.538409,0.538409,0.538409,0.538409,0.538409,0.538409
448,-0.098424,-0.366487,-0.54294,-1.516234,1.18215,0.270555,-1.022075,2.933761,-0.811151,0.572223,-2.0462,-3.336418,0.433123,-0.406482,-0.167748,-1.123319,0.015121,1.40264,1.40264,1.40264,1.40264,1.40264,1.40264,1.40264,1.40264,1.40264,1.40264,1.40264,1.40264,-0.711941,-0.905893,-0.88656,-1.32938,-1.959365,-1.656613,-1.483831,-1.23433,-1.729616,-2.004047,-1.457388,-1.871109,-1.985665,-1.652343,-1.693681,-1.705055,-1.502936,0.344031,0.344031,0.344031,0.344031,0.344031,0.344031,0.344031,0.344031,0.344031,0.344031,0.344031,0.344031,-0.545396,-1.203749,-1.62161,0.294256,-1.067773,-1.102744,0.058062,0.910545,1.228971,-0.288371,2.912012,0.780839,0.047184,0.008762,-0.493662,0.403556,0.619669,0.880873,0.880873,0.880873,0.880873,0.880873,0.880873,0.880873,0.880873,0.880873,0.880873,0.880873,0.880873,-0.560239,-1.133595,-1.337356,0.163153,-1.484092,-0.277024,0.991235,2.388294,-0.115417,0.392068,0.374662,0.250035,0.137955,-0.201206,-0.174745,-0.41546,0.435804,0.115696,0.115696,0.115696,0.115696,0.115696,0.115696,0.115696,0.115696,0.115696,0.115696,0.115696,0.115696
177,-0.241952,-0.125892,-0.716695,1.135701,0.248374,1.963812,-2.115673,-0.664307,-1.552436,-0.754252,0.890802,-0.341524,-2.513598,0.250244,-1.303049,-3.557162,-1.591123,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,0.718246,-0.407305,-0.370185,-0.881605,0.697141,-0.737854,-0.426452,-0.356942,-0.712519,-0.335614,-0.003067,-0.87865,-0.425597,-0.091638,-0.421262,-0.490765,-0.150521,-0.333212,0.142795,0.142795,0.142795,0.142795,0.142795,0.142795,0.142795,0.142795,0.142795,0.142795,0.142795,0.142795,0.736115,0.383235,-0.366454,-0.414458,0.092935,-0.219631,0.097485,-1.064547,-0.033872,-0.404082,-0.614393,-0.297007,0.668443,-0.45485,-0.353438,-0.447347,-0.759363,0.01067,0.01067,0.01067,0.01067,0.01067,0.01067,0.01067,0.01067,0.01067,0.01067,0.01067,0.01067,1.223106,0.810634,-0.337896,-0.792436,-0.166071,1.619702,2.322743,-0.898575,-0.283968,0.242908,-0.406476,-0.424007,-0.80502,-1.150622,-1.185965,0.590125,-0.366487,-0.474467,-0.474467,-0.474467,-0.474467,-0.474467,-0.474467,-0.474467,-0.474467,-0.474467,-0.474467,-0.474467,-0.474467
779,-0.400017,-0.760272,-0.794939,0.678626,0.925812,0.345083,-0.08774,0.318676,1.057361,0.180494,-0.010851,0.347328,0.165567,-1.104691,-0.837484,-0.97073,-0.176154,0.359118,0.359118,0.359118,0.359118,0.359118,0.359118,0.359118,0.359118,0.359118,0.359118,0.359118,0.359118,0.076386,-0.153379,-0.324251,0.103937,-0.395972,-0.477077,-0.583034,-0.227497,-0.06068,0.411262,-0.18081,-0.293879,0.584502,0.716773,-0.018088,-0.207209,-0.322158,1.062286,1.062286,1.062286,1.062286,1.062286,1.062286,1.062286,1.062286,1.062286,1.062286,1.062286,1.062286,-0.653825,-0.79471,-1.281107,-0.151878,-1.4416,-1.053105,-1.078442,-0.920269,-0.779049,-0.946326,-0.951173,-0.968588,-0.650769,-0.574338,-0.794672,-0.711518,-0.868073,-0.106263,-0.106263,-0.106263,-0.106263,-0.106263,-0.106263,-0.106263,-0.106263,-0.106263,-0.106263,-0.106263,-0.106263,-0.584762,-0.304204,-0.770004,0.131636,-0.572469,-0.262899,-0.884225,-0.72538,-0.562659,-0.839568,-0.815681,-1.325738,-0.501612,-0.518871,-0.852808,-0.719603,-0.743183,0.507777,0.507777,0.507777,0.507777,0.507777,0.507777,0.507777,0.507777,0.507777,0.507777,0.507777,0.507777
899,0.826859,1.021104,0.109269,-0.166897,0.977581,-1.068751,-0.820668,-1.064933,-0.128866,-0.416481,-0.475445,-1.195918,0.744906,0.665276,0.572663,0.777585,-1.839521,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,1.354414,0.004704,0.200358,-0.635776,-0.222237,1.718141,-0.418611,0.005181,1.324564,1.700522,0.132963,0.809725,1.304399,0.062034,0.871486,0.009473,0.557494,0.470668,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,2.039053,0.610737,0.318068,0.494911,-0.549811,0.033268,1.494398,1.016587,0.705516,1.857871,-0.512099,0.549644,-0.808829,-0.695086,0.736809,0.079105,-0.365121,-0.684541,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,1.740197,0.037983,0.228835,-0.610654,0.027694,1.091814,0.226285,-0.101354,1.054031,0.767457,-0.033673,0.090585,-0.044444,-0.85273,0.301754,-0.799513,-0.579942,0.182172,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037,2.170037
130,-0.775358,-0.745397,-0.806103,-1.4606,-1.044194,0.930674,0.405548,0.01758,0.317371,-0.002323,0.521477,0.361463,-0.382157,-0.181507,0.665385,0.098611,-0.49543,-0.72442,-0.72442,-0.72442,-0.72442,-0.72442,-0.72442,-0.72442,-0.72442,-0.72442,-0.72442,-0.72442,-0.72442,-0.799885,-0.616153,-0.816728,-1.01585,-0.510455,-0.866802,-0.878524,-1.010867,-1.442805,-1.334887,-0.254939,-0.434875,-0.455115,-0.746286,-0.812127,-1.020231,-0.50192,-0.785984,-0.785984,-0.785984,-0.785984,-0.785984,-0.785984,-0.785984,-0.785984,-0.785984,-0.785984,-0.785984,-0.785984,-0.704874,-0.104475,-0.197028,-1.24143,0.05614,0.371976,-0.089456,-0.318901,-0.50578,-0.824217,0.33022,0.021235,-0.075538,-0.308652,0.061309,-0.644067,-0.433441,-0.663736,-0.663736,-0.663736,-0.663736,-0.663736,-0.663736,-0.663736,-0.663736,-0.663736,-0.663736,-0.663736,-0.663736,-0.724975,0.427439,-0.160629,0.423677,1.08753,0.133735,-0.213471,-0.573149,-0.99648,-0.350856,-0.352058,-0.218192,-0.261649,-0.594844,-0.634772,-0.301629,-0.078222,-0.754233,-0.754233,-0.754233,-0.754233,-0.754233,-0.754233,-0.754233,-0.754233,-0.754233,-0.754233,-0.754233,-0.754233
332,0.028386,-0.194935,-0.498765,-0.502678,1.124897,0.027857,0.078433,1.793085,-2.033813,0.363572,-1.305437,-2.014934,-0.270568,-2.601363,0.959108,-1.900322,0.142148,2.090112,2.090112,2.090112,2.090112,2.090112,2.090112,2.090112,2.090112,2.090112,2.090112,2.090112,2.090112,-0.164728,-0.401701,-0.676529,-1.021969,-0.687784,-0.138384,0.239477,2.618844,1.088599,2.279485,1.86705,0.707439,0.399185,0.677123,0.305002,0.205541,0.871809,2.088587,2.088587,2.088587,2.088587,2.088587,2.088587,2.088587,2.088587,2.088587,2.088587,2.088587,2.088587,-0.204723,-1.018466,-1.404918,0.268755,-1.239941,-0.42488,0.12875,1.720452,0.518708,1.320776,0.148067,0.017063,-0.522007,0.124921,-0.331544,-0.315676,-0.187406,0.942059,0.942059,0.942059,0.942059,0.942059,0.942059,0.942059,0.942059,0.942059,0.942059,0.942059,0.942059,-0.548447,-1.303609,-1.779169,-0.060488,-1.708482,-1.017812,0.836548,1.554029,0.258327,1.142188,1.01559,-0.24408,-0.27969,-0.159765,-0.666518,-0.260367,0.03975,0.760996,0.760996,0.760996,0.760996,0.760996,0.760996,0.760996,0.760996,0.760996,0.760996,0.760996,0.760996
540,0.234697,-0.002419,-0.414274,-0.45354,0.370867,-0.385124,-1.405473,-1.704435,-2.377397,-0.103953,-1.333177,-1.222453,0.741132,-0.138956,0.242134,-0.690122,1.438012,0.049243,0.049243,0.049243,0.049243,0.049243,0.049243,0.049243,0.049243,0.049243,0.049243,0.049243,0.049243,-0.478866,-0.86526,-0.725365,-1.117414,-1.119755,-1.086405,-0.191138,-0.147338,0.988325,-0.128739,0.216379,-0.17706,-0.375382,-0.288083,-0.469701,-0.596977,-0.21654,-0.016645,-0.016645,-0.016645,-0.016645,-0.016645,-0.016645,-0.016645,-0.016645,-0.016645,-0.016645,-0.016645,-0.016645,-0.38131,-1.268889,-0.778081,0.355347,-0.435203,-0.963936,1.317279,0.17539,1.075316,0.284703,1.219092,-0.023525,-0.224678,0.211745,-0.42068,0.252508,-0.390287,0.220063,0.220063,0.220063,0.220063,0.220063,0.220063,0.220063,0.220063,0.220063,0.220063,0.220063,0.220063,-0.480394,-1.620754,-0.676596,-0.268035,-0.410507,-1.329224,0.745377,0.025896,2.041243,-0.728476,0.100261,-0.940624,-0.472436,-0.805458,-0.441618,-0.717174,-0.877376,0.183085,0.183085,0.183085,0.183085,0.183085,0.183085,0.183085,0.183085,0.183085,0.183085,0.183085,0.183085
367,0.8629,0.210795,0.021056,-0.174381,0.126678,-1.28578,-0.090505,-0.776166,-0.239002,-1.073976,-0.162604,0.008486,0.985065,0.683926,0.36596,0.488345,1.335472,-0.636177,-0.636177,-0.636177,-0.636177,-0.636177,-0.636177,-0.636177,-0.636177,-0.636177,-0.636177,-0.636177,-0.636177,0.042585,-0.221602,-0.257033,-0.81381,-0.450277,-0.791689,1.544179,0.598594,0.821301,-0.433463,0.396511,0.544613,0.059588,-0.24079,0.966476,0.756226,0.323894,-0.555337,-0.555337,-0.555337,-0.555337,-0.555337,-0.555337,-0.555337,-0.555337,-0.555337,-0.555337,-0.555337,-0.555337,-0.458124,-1.104441,-0.677556,-0.36934,-0.542284,-1.355461,-0.782296,-0.834729,-0.692994,-0.958738,-1.111104,-0.954067,-1.095061,-1.042493,-0.730251,-0.725741,-0.734174,-0.69229,-0.69229,-0.69229,-0.69229,-0.69229,-0.69229,-0.69229,-0.69229,-0.69229,-0.69229,-0.69229,-0.69229,-0.767919,-1.789864,-0.696005,-0.093012,-1.209511,-1.973455,-0.232362,-0.613661,-0.871133,-0.785408,-0.74219,-0.128481,-0.370707,-0.688489,0.055582,0.213308,0.02044,-0.609245,-0.609245,-0.609245,-0.609245,-0.609245,-0.609245,-0.609245,-0.609245,-0.609245,-0.609245,-0.609245,-0.609245
628,0.91363,0.177854,0.683063,0.181168,-0.617727,-0.955511,0.363179,1.172701,0.394426,0.667323,0.745989,0.433156,0.215014,0.095671,0.096176,-0.253433,0.187737,-0.625917,-0.625917,-0.625917,-0.625917,-0.625917,-0.625917,-0.625917,-0.625917,-0.625917,-0.625917,-0.625917,-0.625917,1.978019,1.603172,1.096207,-0.242768,2.849375,0.540434,-0.499009,-0.382734,0.221065,0.339874,-0.054464,-0.574957,-0.438477,-0.426083,0.203534,0.038542,-0.522391,-0.448528,-0.448528,-0.448528,-0.448528,-0.448528,-0.448528,-0.448528,-0.448528,-0.448528,-0.448528,-0.448528,-0.448528,0.155144,-0.855943,0.434565,0.576733,2.568329,-0.052381,-1.289851,-1.216263,-0.98655,-0.875673,-1.219312,-1.044789,-1.091941,-1.034515,-0.938766,-0.72347,-0.872294,-0.641981,-0.641981,-0.641981,-0.641981,-0.641981,-0.641981,-0.641981,-0.641981,-0.641981,-0.641981,-0.641981,-0.641981,0.1349,-0.494785,-0.207473,0.278495,3.277256,1.175987,-1.127254,-0.658717,-0.861657,-0.242996,-1.100598,-1.134656,-0.897446,-0.751104,-0.703392,-0.603905,-0.976465,-0.554109,-0.554109,-0.554109,-0.554109,-0.554109,-0.554109,-0.554109,-0.554109,-0.554109,-0.554109,-0.554109,-0.554109
